date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Interest Income,Interest Expense,Interest Income,Rent Expense Supplemental,Otherunder Preferred Stock Dividend,Minority Interests,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Write Off,Gain On Sale Of Security,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,stock_id,fiscal_date,Average Dilution Earnings,Earnings From Equity Interest,Earnings From Equity Interest Net Of Tax,Other Operating Expenses,Total Other Finance Cost,Net Income Discontinuous Operations,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Gain On Sale Of Business,Other Special Charges,Impairment Of Capital Assets,Insurance And Claims,Salaries And Wages,Provision For Doubtful Accounts,Depletion Income Statement,Depreciation Income Statement,Preferred Stock Dividends,Gain On Sale Of Ppe,Occupancy And Equipment,Professional Expense And Contract Services Expense,Other Non Interest Expense,Other Taxes
,-42477904.490378,0.211333,3714000000.0,2195000000.0,276000000.0,4613000000.0,3513000000.0,3237000000.0,2353522095.509622,2195000000.0,8679000000.0,2709000000.0,4317000000.0,4306000000.0,0.51,0.51,2195000000.0,2195000000.0,2195000000.0,2213000000.0,2213000000.0,593000000.0,2806000000.0,168000000.0,31000000.0,2865000000.0,4066000000.0,,1980000000.0,6931000000.0,4613000000.0,11544000000.0,11544000000.0,-201000000.0,-201000000.0,-227000000.0,431000000.0,204000000.0,,,-18000000.0,-177000000.0,-775000000.0,-227000000.0,431000000.0,204000000.0,0.0,-24000000.0,1901000000.0,79000000.0,,KO,2024-12-31 00:00:00,,338000000.0,,2097000000.0,,,,,,,-871000000.0,42000000.0,39000000.0,,79000000.0,,,,,,,,,
,41118000.0,0.178,4480000000.0,3330000000.0,267000000.0,3899000000.0,4711000000.0,4444000000.0,3140118000.0,3330000000.0,7411000000.0,3659000000.0,4313000000.0,4302000000.0,0.77,0.77,3330000000.0,3330000000.0,3330000000.0,3335000000.0,3335000000.0,722000000.0,4057000000.0,546000000.0,-36000000.0,3718000000.0,3248000000.0,,3234000000.0,6966000000.0,4163000000.0,11129000000.0,11129000000.0,231000000.0,231000000.0,-207000000.0,387000000.0,180000000.0,,,-5000000.0,211000000.0,92000000.0,-207000000.0,387000000.0,180000000.0,25000000.0,20000000.0,1089000000.0,2145000000.0,2145000000.0,KO,2025-03-31 00:00:00,,351000000.0,,11000000.0,,,3000000.0,3000000.0,3000000.0,3000000.0,331000000.0,3000000.0,,,,,,,,,,,,
,39131984.98749,0.207048,5331000000.0,3810000000.0,279000000.0,4439000000.0,5520000000.0,5241000000.0,3660131984.98749,3810000000.0,8216000000.0,4280000000.0,4315000000.0,4304000000.0,0.88,0.89,3810000000.0,3810000000.0,3810000000.0,3803000000.0,3803000000.0,993000000.0,4796000000.0,741000000.0,-9000000.0,4319000000.0,3502000000.0,,3470000000.0,7821000000.0,4714000000.0,12535000000.0,12535000000.0,189000000.0,189000000.0,-257000000.0,445000000.0,188000000.0,,,7000000.0,-6000000.0,-95000000.0,-257000000.0,445000000.0,188000000.0,40000000.0,195000000.0,1328000000.0,2142000000.0,2142000000.0,KO,2025-06-30 00:00:00,,561000000.0,,28000000.0,,,4000000.0,4000000.0,4000000.0,4000000.0,,2000000.0,31000000.0,,,,,,,-28000000.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,LEU,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,540759.493671,0.225316,41300000.0,30600000.0,3900000.0,152300000.0,43700000.0,39800000.0,28740759.493671,30600000.0,167900000.0,21100000.0,16226000.0,16185000.0,1.89,1.89,30600000.0,30600000.0,30600000.0,30600000.0,30600000.0,8900000.0,39500000.0,18700000.0,16300000.0,21100000.0,15400000.0,,7600000.0,36500000.0,152500000.0,189000000.0,189000000.0,2400000.0,2400000.0,-300000.0,300000.0,,,,,0.0,0.0,-300000.0,300000.0,,,2400000.0,,7600000.0,7100000.0,LEU,2024-06-30 00:00:00,,,,4100000.0,,,3700000.0,3700000.0,3700000.0,3700000.0,,,,,500000.0,,,,,,,,,
,396610.169492,0.152542,-5700000.0,-5000000.0,2700000.0,48500000.0,-3100000.0,-5800000.0,-7203389.830508,-5000000.0,65300000.0,-7600000.0,16422000.0,16422000.0,-0.3,-0.3,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-900000.0,-5900000.0,1800000.0,-800000.0,-7600000.0,16500000.0,,10000000.0,8900000.0,48800000.0,57700000.0,57700000.0,2600000.0,2600000.0,-100000.0,100000.0,,,,,,,-100000.0,100000.0,,,2600000.0,,10000000.0,10000000.0,LEU,2024-09-30 00:00:00,,,,4100000.0,,,2400000.0,2400000.0,2400000.0,2400000.0,,,,,,,,,,,,,,
,1008000.0,0.21,47800000.0,53700000.0,2900000.0,89500000.0,52600000.0,49700000.0,49908000.0,53700000.0,106200000.0,45100000.0,16778000.0,16716000.0,3.2,3.21,53700000.0,53700000.0,53700000.0,53700000.0,53700000.0,-5900000.0,47800000.0,4300000.0,-500000.0,45400000.0,16400000.0,,10500000.0,61800000.0,89800000.0,151600000.0,151600000.0,4800000.0,4800000.0,-1900000.0,1900000.0,,,,,,,-1900000.0,1900000.0,,,5100000.0,,,,LEU,2024-12-31 00:00:00,,,,3300000.0,,,2600000.0,2600000.0,2600000.0,2600000.0,,,,,,,,,,,,,,
,4340909.090909,0.227273,21000000.0,27200000.0,1500000.0,39800000.0,40100000.0,38600000.0,12440909.090909,27200000.0,52600000.0,20500000.0,17048000.0,16982000.0,1.6,1.6,27200000.0,27200000.0,27200000.0,27200000.0,27200000.0,8000000.0,35200000.0,18100000.0,-1000000.0,20500000.0,12400000.0,,8300000.0,32900000.0,40200000.0,73100000.0,73100000.0,19100000.0,19100000.0,-3400000.0,3400000.0,,,,,11800000.0,,-3400000.0,3400000.0,,,7300000.0,,,,LEU,2025-03-31 00:00:00,,,,3000000.0,,,1100000.0,1100000.0,1100000.0,1100000.0,,-11800000.0,,,,,,,,,,,,
,1818181.818182,0.227273,36400000.0,28900000.0,3900000.0,100400000.0,44400000.0,40500000.0,22718181.818182,28900000.0,121000000.0,33500000.0,18121000.0,17703000.0,1.59,1.63,28900000.0,28900000.0,28900000.0,28900000.0,28900000.0,8500000.0,37400000.0,7000000.0,-1000000.0,33500000.0,20400000.0,,13400000.0,53900000.0,100600000.0,154500000.0,154500000.0,8000000.0,8000000.0,-3100000.0,3100000.0,,,,,0.0,,-3100000.0,3100000.0,,,8000000.0,,13400000.0,9200000.0,LEU,2025-06-30 00:00:00,,,,3300000.0,,,3700000.0,3700000.0,3700000.0,3700000.0,,,,,4200000.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,LEU,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,540759.493671,0.225316,41300000.0,30600000.0,3900000.0,152300000.0,43700000.0,39800000.0,28740759.493671,30600000.0,167900000.0,21100000.0,16226000.0,16185000.0,1.89,1.89,30600000.0,30600000.0,30600000.0,30600000.0,30600000.0,8900000.0,39500000.0,18700000.0,16300000.0,21100000.0,15400000.0,,7600000.0,36500000.0,152500000.0,189000000.0,189000000.0,2400000.0,2400000.0,-300000.0,300000.0,,,,,0.0,0.0,-300000.0,300000.0,,,2400000.0,,7600000.0,7100000.0,LEU,2024-06-30 00:00:00,,,,4100000.0,,,3700000.0,3700000.0,3700000.0,3700000.0,,,,,500000.0,,,,,,,,,
,396610.169492,0.152542,-5700000.0,-5000000.0,2700000.0,48500000.0,-3100000.0,-5800000.0,-7203389.830508,-5000000.0,65300000.0,-7600000.0,16422000.0,16422000.0,-0.3,-0.3,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-900000.0,-5900000.0,1800000.0,-800000.0,-7600000.0,16500000.0,,10000000.0,8900000.0,48800000.0,57700000.0,57700000.0,2600000.0,2600000.0,-100000.0,100000.0,,,,,,,-100000.0,100000.0,,,2600000.0,,10000000.0,10000000.0,LEU,2024-09-30 00:00:00,,,,4100000.0,,,2400000.0,2400000.0,2400000.0,2400000.0,,,,,,,,,,,,,,
,1008000.0,0.21,47800000.0,53700000.0,2900000.0,89500000.0,52600000.0,49700000.0,49908000.0,53700000.0,106200000.0,45100000.0,16778000.0,16716000.0,3.2,3.21,53700000.0,53700000.0,53700000.0,53700000.0,53700000.0,-5900000.0,47800000.0,4300000.0,-500000.0,45400000.0,16400000.0,,10500000.0,61800000.0,89800000.0,151600000.0,151600000.0,4800000.0,4800000.0,-1900000.0,1900000.0,,,,,,,-1900000.0,1900000.0,,,5100000.0,,,,LEU,2024-12-31 00:00:00,,,,3300000.0,,,2600000.0,2600000.0,2600000.0,2600000.0,,,,,,,,,,,,,,
,4340909.090909,0.227273,21000000.0,27200000.0,1500000.0,39800000.0,40100000.0,38600000.0,12440909.090909,27200000.0,52600000.0,20500000.0,17048000.0,16982000.0,1.6,1.6,27200000.0,27200000.0,27200000.0,27200000.0,27200000.0,8000000.0,35200000.0,18100000.0,-1000000.0,20500000.0,12400000.0,,8300000.0,32900000.0,40200000.0,73100000.0,73100000.0,19100000.0,19100000.0,-3400000.0,3400000.0,,,,,11800000.0,,-3400000.0,3400000.0,,,7300000.0,,,,LEU,2025-03-31 00:00:00,,,,3000000.0,,,1100000.0,1100000.0,1100000.0,1100000.0,,-11800000.0,,,,,,,,,,,,
,1818181.818182,0.227273,36400000.0,28900000.0,3900000.0,100400000.0,44400000.0,40500000.0,22718181.818182,28900000.0,121000000.0,33500000.0,18121000.0,17703000.0,1.59,1.63,28900000.0,28900000.0,28900000.0,28900000.0,28900000.0,8500000.0,37400000.0,7000000.0,-1000000.0,33500000.0,20400000.0,,13400000.0,53900000.0,100600000.0,154500000.0,154500000.0,8000000.0,8000000.0,-3100000.0,3100000.0,,,,,0.0,,-3100000.0,3100000.0,,,8000000.0,,13400000.0,9200000.0,LEU,2025-06-30 00:00:00,,,,3300000.0,,,3700000.0,3700000.0,3700000.0,3700000.0,,,,,4200000.0,,,,,,,,,
,,,,,,,,,,,,,935000000.0,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-9688000.0,0.173,4373000000.0,3258000000.0,225000000.0,1607000000.0,4317000000.0,4092000000.0,3304312000.0,3258000000.0,2822000000.0,4036000000.0,930000000.0,929000000.0,3.5,3.51,3258000000.0,3258000000.0,3258000000.0,3258000000.0,3258000000.0,681000000.0,3939000000.0,-47000000.0,9000000.0,4139000000.0,1215000000.0,,990000000.0,5354000000.0,1607000000.0,6961000000.0,6961000000.0,-56000000.0,-56000000.0,-153000000.0,153000000.0,,,,,-98000000.0,,-153000000.0,153000000.0,,,42000000.0,184000000.0,806000000.0,806000000.0,MA,2024-06-30 00:00:00,,,,,,,225000000.0,225000000.0,,,,98000000.0,,,,,,,,,,,,
,-27768000.0,0.156,4428000000.0,3263000000.0,225000000.0,1899000000.0,4250000000.0,4025000000.0,3413232000.0,3263000000.0,3173000000.0,4004000000.0,925000000.0,923000000.0,3.53,3.54,3263000000.0,3263000000.0,3263000000.0,3263000000.0,3263000000.0,603000000.0,3866000000.0,-171000000.0,7000000.0,4196000000.0,1274000000.0,,1049000000.0,5470000000.0,1899000000.0,7369000000.0,7369000000.0,-178000000.0,-178000000.0,-159000000.0,159000000.0,,,,,-176000000.0,,-159000000.0,159000000.0,,,-2000000.0,220000000.0,829000000.0,829000000.0,MA,2024-09-30 00:00:00,,,,,,,225000000.0,225000000.0,,,,176000000.0,,,,,,,,,,,,
,-22575173.477255,0.141095,4466000000.0,3342000000.0,231000000.0,1653000000.0,4306000000.0,4075000000.0,3479424826.522745,3342000000.0,3255000000.0,3938000000.0,919000000.0,917000000.0,3.64,3.64,3342000000.0,3342000000.0,3342000000.0,3342000000.0,3342000000.0,549000000.0,3891000000.0,-159000000.0,1000000.0,4234000000.0,1602000000.0,,1371000000.0,5836000000.0,1653000000.0,7489000000.0,7489000000.0,-160000000.0,-160000000.0,-184000000.0,184000000.0,,,,,-280000000.0,,-184000000.0,184000000.0,,,120000000.0,295000000.0,1076000000.0,1076000000.0,MA,2024-12-31 00:00:00,,,,,,,231000000.0,231000000.0,,,,280000000.0,,,,,,,,,,,,
,-17298000.0,0.186,4581000000.0,3280000000.0,275000000.0,1688000000.0,4488000000.0,4213000000.0,3355702000.0,3280000000.0,2949000000.0,4149000000.0,914000000.0,912000000.0,3.59,3.6,3280000000.0,3280000000.0,3280000000.0,3280000000.0,3280000000.0,751000000.0,4031000000.0,-88000000.0,5000000.0,4301000000.0,1261000000.0,,986000000.0,5562000000.0,1688000000.0,7250000000.0,7250000000.0,-93000000.0,-93000000.0,-182000000.0,182000000.0,,,,,-151000000.0,,-182000000.0,182000000.0,,,58000000.0,152000000.0,834000000.0,834000000.0,MA,2025-03-31 00:00:00,,,,,,,275000000.0,275000000.0,,,,151000000.0,,,,,,,,,,,,
,-13093535.958904,0.208,5211000000.0,3701000000.0,281000000.0,1852000000.0,5148000000.0,4867000000.0,3750906464.041096,3701000000.0,3219000000.0,4777000000.0,,908000000.0,,4.08,3701000000.0,3701000000.0,3701000000.0,3701000000.0,3701000000.0,971000000.0,4672000000.0,-47000000.0,16000000.0,4914000000.0,1367000000.0,,1086000000.0,6281000000.0,1852000000.0,8133000000.0,8133000000.0,-63000000.0,-63000000.0,-195000000.0,195000000.0,,,,,-96000000.0,,-195000000.0,195000000.0,,,33000000.0,213000000.0,873000000.0,873000000.0,MA,2025-06-30 00:00:00,,,,,,,281000000.0,281000000.0,,,,96000000.0,,,,,,,,,,,,
,,,,,,,,,,,,,935000000.0,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-9688000.0,0.173,4373000000.0,3258000000.0,225000000.0,1607000000.0,4317000000.0,4092000000.0,3304312000.0,3258000000.0,2822000000.0,4036000000.0,930000000.0,929000000.0,3.5,3.51,3258000000.0,3258000000.0,3258000000.0,3258000000.0,3258000000.0,681000000.0,3939000000.0,-47000000.0,9000000.0,4139000000.0,1215000000.0,,990000000.0,5354000000.0,1607000000.0,6961000000.0,6961000000.0,-56000000.0,-56000000.0,-153000000.0,153000000.0,,,,,-98000000.0,,-153000000.0,153000000.0,,,42000000.0,184000000.0,806000000.0,806000000.0,MA,2024-06-30 00:00:00,,,,,,,225000000.0,225000000.0,,,,98000000.0,,,,,,,,,,,,
,-27768000.0,0.156,4428000000.0,3263000000.0,225000000.0,1899000000.0,4250000000.0,4025000000.0,3413232000.0,3263000000.0,3173000000.0,4004000000.0,925000000.0,923000000.0,3.53,3.54,3263000000.0,3263000000.0,3263000000.0,3263000000.0,3263000000.0,603000000.0,3866000000.0,-171000000.0,7000000.0,4196000000.0,1274000000.0,,1049000000.0,5470000000.0,1899000000.0,7369000000.0,7369000000.0,-178000000.0,-178000000.0,-159000000.0,159000000.0,,,,,-176000000.0,,-159000000.0,159000000.0,,,-2000000.0,220000000.0,829000000.0,829000000.0,MA,2024-09-30 00:00:00,,,,,,,225000000.0,225000000.0,,,,176000000.0,,,,,,,,,,,,
,-22575173.477255,0.141095,4466000000.0,3342000000.0,231000000.0,1653000000.0,4306000000.0,4075000000.0,3479424826.522745,3342000000.0,3255000000.0,3938000000.0,919000000.0,917000000.0,3.64,3.64,3342000000.0,3342000000.0,3342000000.0,3342000000.0,3342000000.0,549000000.0,3891000000.0,-159000000.0,1000000.0,4234000000.0,1602000000.0,,1371000000.0,5836000000.0,1653000000.0,7489000000.0,7489000000.0,-160000000.0,-160000000.0,-184000000.0,184000000.0,,,,,-280000000.0,,-184000000.0,184000000.0,,,120000000.0,295000000.0,1076000000.0,1076000000.0,MA,2024-12-31 00:00:00,,,,,,,231000000.0,231000000.0,,,,280000000.0,,,,,,,,,,,,
,-17298000.0,0.186,4581000000.0,3280000000.0,275000000.0,1688000000.0,4488000000.0,4213000000.0,3355702000.0,3280000000.0,2949000000.0,4149000000.0,914000000.0,912000000.0,3.59,3.6,3280000000.0,3280000000.0,3280000000.0,3280000000.0,3280000000.0,751000000.0,4031000000.0,-88000000.0,5000000.0,4301000000.0,1261000000.0,,986000000.0,5562000000.0,1688000000.0,7250000000.0,7250000000.0,-93000000.0,-93000000.0,-182000000.0,182000000.0,,,,,-151000000.0,,-182000000.0,182000000.0,,,58000000.0,152000000.0,834000000.0,834000000.0,MA,2025-03-31 00:00:00,,,,,,,275000000.0,275000000.0,,,,151000000.0,,,,,,,,,,,,
,-13093535.958904,0.208,5211000000.0,3701000000.0,281000000.0,1852000000.0,5148000000.0,4867000000.0,3750906464.041096,3701000000.0,3219000000.0,4777000000.0,,908000000.0,,4.08,3701000000.0,3701000000.0,3701000000.0,3701000000.0,3701000000.0,971000000.0,4672000000.0,-47000000.0,16000000.0,4914000000.0,1367000000.0,,1086000000.0,6281000000.0,1852000000.0,8133000000.0,8133000000.0,-63000000.0,-63000000.0,-195000000.0,195000000.0,,,,,-96000000.0,,-195000000.0,195000000.0,,,33000000.0,213000000.0,873000000.0,873000000.0,MA,2025-06-30 00:00:00,,,,,,,281000000.0,281000000.0,,,,96000000.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,,,,MCD,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-32334637.964775,0.208611,3585000000.0,2022000000.0,502000000.0,2371000000.0,3430000000.0,2928000000.0,2144665362.035225,2022000000.0,3463000000.0,2920000000.0,722000000.0,717343247.0,2.8,2.818734,2022000000.0,2022000000.0,2022000000.0,2022000000.0,2022000000.0,533000000.0,2555000000.0,-120000000.0,-10000000.0,3027000000.0,691000000.0,,590000000.0,3718000000.0,2772000000.0,6490000000.0,6401000000.0,-155000000.0,-155000000.0,-353000000.0,373000000.0,20000000.0,629000000.0,,,-153000000.0,,-353000000.0,373000000.0,20000000.0,154000000.0,-2000000.0,,,,MCD,2024-06-30 00:00:00,,45000000.0,,,,,101000000.0,101000000.0,,,4000000.0,,,,,,,,,-3000000.0,,,,
,-20907000.0,0.207,3857000000.0,2255000000.0,532000000.0,2577000000.0,3756000000.0,3224000000.0,2335093000.0,2255000000.0,3645000000.0,3188000000.0,720000000.0,716619686.0,3.13,3.146718,2255000000.0,2255000000.0,2255000000.0,2255000000.0,2255000000.0,588000000.0,2843000000.0,-22000000.0,27000000.0,3229000000.0,647000000.0,,536000000.0,3876000000.0,2998000000.0,6874000000.0,6750000000.0,-101000000.0,-101000000.0,-363000000.0,381000000.0,18000000.0,646000000.0,,,-91000000.0,,-363000000.0,381000000.0,18000000.0,98000000.0,-10000000.0,,,,MCD,2024-09-30 00:00:00,,52000000.0,,,,,111000000.0,111000000.0,,,9000000.0,,,,,,,,,-2000000.0,,,,
,-3079196.217494,0.20528,3486000000.0,2016000000.0,553000000.0,2292000000.0,3471000000.0,2918000000.0,2027920803.782506,2016000000.0,3509000000.0,2868000000.0,719700000.0,715200000.0,2.8,2.82019,2016000000.0,2016000000.0,2016000000.0,2017000000.0,2017000000.0,521000000.0,2538000000.0,20000000.0,21000000.0,2879000000.0,800000000.0,,664000000.0,3679000000.0,2709000000.0,6388000000.0,6269000000.0,-15000000.0,-15000000.0,-362000000.0,380000000.0,18000000.0,3015000000.0,,,-25000000.0,,-362000000.0,380000000.0,18000000.0,,10000000.0,,,,MCD,2024-12-31 00:00:00,,14000000.0,,,,,136000000.0,136000000.0,,,72000000.0,,,,,,,,,-163000000.0,,,,
,-10098000.0,0.198,3277000000.0,1868000000.0,520000000.0,2206000000.0,3226000000.0,2706000000.0,1908902000.0,1868000000.0,3301000000.0,2648000000.0,718200000.0,715032727.0,2.6,2.612468,1868000000.0,1868000000.0,1868000000.0,1869000000.0,1869000000.0,461000000.0,2330000000.0,34000000.0,23000000.0,2654000000.0,682000000.0,,575000000.0,3336000000.0,2619000000.0,5955000000.0,5793000000.0,-51000000.0,-51000000.0,-359000000.0,376000000.0,17000000.0,620000000.0,,,-69000000.0,,-359000000.0,376000000.0,17000000.0,66000000.0,18000000.0,,,,MCD,2025-03-31 00:00:00,,62000000.0,,,,,107000000.0,107000000.0,,,8000000.0,,,,,,,,,-11000000.0,,,,
,-19976232.086683,0.212513,3889000000.0,2253000000.0,544000000.0,2443000000.0,3795000000.0,3251000000.0,2327023767.913317,2253000000.0,3582000000.0,3232000000.0,717600000.0,713604434.0,3.14,3.157211,2253000000.0,2253000000.0,2253000000.0,2253000000.0,2253000000.0,608000000.0,2861000000.0,-32000000.0,8000000.0,3261000000.0,701000000.0,,595000000.0,3962000000.0,2881000000.0,6843000000.0,6671000000.0,-94000000.0,-94000000.0,-370000000.0,390000000.0,20000000.0,654000000.0,,,-84000000.0,,-370000000.0,390000000.0,20000000.0,43000000.0,-10000000.0,,,,MCD,2025-06-30 00:00:00,,54000000.0,,,,,106000000.0,106000000.0,,,7000000.0,,,,,,,,,-48000000.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,,,,MCD,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-32334637.964775,0.208611,3585000000.0,2022000000.0,502000000.0,2371000000.0,3430000000.0,2928000000.0,2144665362.035225,2022000000.0,3463000000.0,2920000000.0,722000000.0,717343247.0,2.8,2.818734,2022000000.0,2022000000.0,2022000000.0,2022000000.0,2022000000.0,533000000.0,2555000000.0,-120000000.0,-10000000.0,3027000000.0,691000000.0,,590000000.0,3718000000.0,2772000000.0,6490000000.0,6401000000.0,-155000000.0,-155000000.0,-353000000.0,373000000.0,20000000.0,629000000.0,,,-153000000.0,,-353000000.0,373000000.0,20000000.0,154000000.0,-2000000.0,,,,MCD,2024-06-30 00:00:00,,45000000.0,,,,,101000000.0,101000000.0,,,4000000.0,,,,,,,,,-3000000.0,,,,
,-20907000.0,0.207,3857000000.0,2255000000.0,532000000.0,2577000000.0,3756000000.0,3224000000.0,2335093000.0,2255000000.0,3645000000.0,3188000000.0,720000000.0,716619686.0,3.13,3.146718,2255000000.0,2255000000.0,2255000000.0,2255000000.0,2255000000.0,588000000.0,2843000000.0,-22000000.0,27000000.0,3229000000.0,647000000.0,,536000000.0,3876000000.0,2998000000.0,6874000000.0,6750000000.0,-101000000.0,-101000000.0,-363000000.0,381000000.0,18000000.0,646000000.0,,,-91000000.0,,-363000000.0,381000000.0,18000000.0,98000000.0,-10000000.0,,,,MCD,2024-09-30 00:00:00,,52000000.0,,,,,111000000.0,111000000.0,,,9000000.0,,,,,,,,,-2000000.0,,,,
,-3079196.217494,0.20528,3486000000.0,2016000000.0,553000000.0,2292000000.0,3471000000.0,2918000000.0,2027920803.782506,2016000000.0,3509000000.0,2868000000.0,719700000.0,715200000.0,2.8,2.82019,2016000000.0,2016000000.0,2016000000.0,2017000000.0,2017000000.0,521000000.0,2538000000.0,20000000.0,21000000.0,2879000000.0,800000000.0,,664000000.0,3679000000.0,2709000000.0,6388000000.0,6269000000.0,-15000000.0,-15000000.0,-362000000.0,380000000.0,18000000.0,3015000000.0,,,-25000000.0,,-362000000.0,380000000.0,18000000.0,,10000000.0,,,,MCD,2024-12-31 00:00:00,,14000000.0,,,,,136000000.0,136000000.0,,,72000000.0,,,,,,,,,-163000000.0,,,,
,-10098000.0,0.198,3277000000.0,1868000000.0,520000000.0,2206000000.0,3226000000.0,2706000000.0,1908902000.0,1868000000.0,3301000000.0,2648000000.0,718200000.0,715032727.0,2.6,2.612468,1868000000.0,1868000000.0,1868000000.0,1869000000.0,1869000000.0,461000000.0,2330000000.0,34000000.0,23000000.0,2654000000.0,682000000.0,,575000000.0,3336000000.0,2619000000.0,5955000000.0,5793000000.0,-51000000.0,-51000000.0,-359000000.0,376000000.0,17000000.0,620000000.0,,,-69000000.0,,-359000000.0,376000000.0,17000000.0,66000000.0,18000000.0,,,,MCD,2025-03-31 00:00:00,,62000000.0,,,,,107000000.0,107000000.0,,,8000000.0,,,,,,,,,-11000000.0,,,,
,-19976232.086683,0.212513,3889000000.0,2253000000.0,544000000.0,2443000000.0,3795000000.0,3251000000.0,2327023767.913317,2253000000.0,3582000000.0,3232000000.0,717600000.0,713604434.0,3.14,3.157211,2253000000.0,2253000000.0,2253000000.0,2253000000.0,2253000000.0,608000000.0,2861000000.0,-32000000.0,8000000.0,3261000000.0,701000000.0,,595000000.0,3962000000.0,2881000000.0,6843000000.0,6671000000.0,-94000000.0,-94000000.0,-370000000.0,390000000.0,20000000.0,654000000.0,,,-84000000.0,,-370000000.0,390000000.0,20000000.0,43000000.0,-10000000.0,,,,MCD,2025-06-30 00:00:00,,54000000.0,,,,,106000000.0,106000000.0,,,7000000.0,,,,,,,,,-48000000.0,,,,
,-18250231.696015,0.108632,19039000000.0,13465000000.0,3637000000.0,7308000000.0,18871000000.0,15234000000.0,13614749768.303986,13465000000.0,24224000000.0,14847000000.0,2610000000.0,2534000000.0,5.16,5.31,13465000000.0,13465000000.0,13465000000.0,13465000000.0,13465000000.0,1641000000.0,15106000000.0,-168000000.0,,14847000000.0,16916000000.0,10537000000.0,6379000000.0,31763000000.0,7308000000.0,39071000000.0,38682000000.0,-168000000.0,-168000000.0,427000000.0,128000000.0,540000000.0,,,,,,427000000.0,128000000.0,540000000.0,,-168000000.0,2721000000.0,3658000000.0,3658000000.0,META,2024-06-30 00:00:00,,,,,-15000000.0,,,,,,,,,,,,,,,,,,,
,1320000.0,0.12,22046000000.0,15688000000.0,4027000000.0,7375000000.0,22057000000.0,18030000000.0,15678320000.0,15688000000.0,23239000000.0,17350000000.0,2600000000.0,2529000000.0,6.03,6.2,15688000000.0,15688000000.0,15688000000.0,15688000000.0,15688000000.0,2134000000.0,17822000000.0,11000000.0,,17350000000.0,15864000000.0,11177000000.0,4687000000.0,33214000000.0,7375000000.0,40589000000.0,40155000000.0,11000000.0,11000000.0,461000000.0,208000000.0,661000000.0,,,,,,461000000.0,208000000.0,661000000.0,,11000000.0,2822000000.0,1865000000.0,1865000000.0,META,2024-09-30 00:00:00,,,,,-8000000.0,,,,,,,,,,,,,,,,,,,
,-44365234.375,0.115234,28648000000.0,20838000000.0,4460000000.0,8839000000.0,28263000000.0,23803000000.0,21178634765.625,20838000000.0,25021000000.0,23364000000.0,2599000000.0,2529000000.0,8.02,8.24,20838000000.0,20838000000.0,20838000000.0,20838000000.0,20838000000.0,2714000000.0,23552000000.0,-385000000.0,,23364000000.0,16182000000.0,12180000000.0,4002000000.0,39546000000.0,8839000000.0,48385000000.0,47866000000.0,-385000000.0,-385000000.0,573000000.0,251000000.0,731000000.0,,,,,,573000000.0,251000000.0,731000000.0,,-385000000.0,3240000000.0,762000000.0,762000000.0,META,2024-12-31 00:00:00,,,,,-93000000.0,,,,,,,,,,,,,,,,,,,
